OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.3798778118507887,0.4602251914007015,56.70577694504837*(x-0.3798778118507887)*(x-0.3798778118507887)*(x-0.3798778118507887)-5.031428767292723*(x-0.3798778118507887)*(x-0.3798778118507887)-0.5083380707656344*(x-0.3798778118507887)+1.0533306633631407
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.4602251914007015,0.5507426836263217,6.173254489291466*(x-0.4602251914007015)*(x-0.4602251914007015)*(x-0.4602251914007015)+0.3695168645353097*(x-0.4602251914007015)*(x-0.4602251914007015)-0.21863561352548197*(x-0.4602251914007015)+1.009418841967897
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.5507426836263217,0.6515393608848095,-73.63823064886485*(x-0.5507426836263217)*(x-0.5507426836263217)*(x-0.5507426836263217)+11.133733452899564*(x-0.5507426836263217)*(x-0.5507426836263217)+0.0*(x-0.5507426836263217)+0.9972344788487135
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.6515393608848095,0.7527470496724625,91.74735303298934*(x-0.6515393608848095)*(x-0.6515393608848095)*(x-0.6515393608848095)-14.732795945486858*(x-0.6515393608848095)*(x-0.6515393608848095)+0.0*(x-0.6515393608848095)+1.0349406120150126
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.7527470496724625,0.8529935639278858,-13.662976523276985*(x-0.7527470496724625)*(x-0.7527470496724625)*(x-0.7527470496724625)+2.0398794030760468*(x-0.7527470496724625)*(x-0.7527470496724625)-0.1628410694198059*(x-0.7527470496724625)+0.97914436461897
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.8529935639278858,0.9765014867470356,15.30892930507036*(x-0.8529935639278858)*(x-0.8529935639278858)*(x-0.8529935639278858)-6.810513440119535*(x-0.8529935639278858)*(x-0.8529935639278858)-0.16577212775686306*(x-0.8529935639278858)+0.9695553355259525
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.9765014867470356,1.1,0.8740344414649955
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.360577266803396
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.0,0.0796267701494604,1.360577266803396
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.0796267701494604,0.2599033459659911,1.4006525262232585*(x-0.07962677014946044)*(x-0.07962677014946044)*(x-0.07962677014946044)+2.811382682699725*(x-0.07962677014946044)*(x-0.07962677014946044)-1.957599944717144*(x-0.07962677014946044)+1.360577266803396
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.2599033459659911,0.3399447776603769,63.67628718126918*(x-0.2599033459659911)*(x-0.2599033459659911)*(x-0.2599033459659911)-2.601567984128403*(x-0.2599033459659911)*(x-0.2599033459659911)-0.8073849335035329*(x-0.2599033459659911)+1.1072431050892362
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.3399447776603769,0.4305298927464422,-16.582879835903*(x-0.33994477766037695)*(x-0.33994477766037695)*(x-0.33994477766037695)+2.2532431175904963*(x-0.33994477766037695)*(x-0.33994477766037695)+0.0*(x-0.33994477766037695)+1.0586045125707106
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.4305298927464422,0.5312633864845013,98.92184733398074*(x-0.4305298927464422)*(x-0.4305298927464422)*(x-0.4305298927464422)-14.947114933462183*(x-0.4305298927464422)*(x-0.4305298927464422)+0.0*(x-0.4305298927464422)+1.0647676305204976
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.5312633864845013,0.6315946038132183,-16.986466279244237*(x-0.5312633864845013)*(x-0.5312633864845013)*(x-0.5312633864845013)+2.5564092598646635*(x-0.5312633864845013)*(x-0.5312633864845013)+0.0*(x-0.5312633864845013)+1.0142103258142074
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.6315946038132183,0.7214985553264648,142.67343109632841*(x-0.6315946038132183)*(x-0.6315946038132183)*(x-0.6315946038132183)-19.240357847269234*(x-0.6315946038132183)*(x-0.6315946038132183)+0.0*(x-0.6315946038132183)+1.0227882319670571
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.7214985553264648,0.8019142694504137,-141.57908977132794*(x-0.7214985553264648)*(x-0.7214985553264648)*(x-0.7214985553264648)+17.077775413470004*(x-0.7214985553264648)*(x-0.7214985553264648)+0.0*(x-0.7214985553264648)+0.9709500870486796
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.8019142694504137,0.8835365597457054,87.52556452759832*(x-0.8019142694504137)*(x-0.8019142694504137)*(x-0.8019142694504137)-14.300971314981767*(x-0.8019142694504137)*(x-0.8019142694504137)+0.0*(x-0.8019142694504137)+1.007762296911472
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.8835365597457054,0.9817243968916752,-0.006722536004009861*(x-0.8835365597457054)*(x-0.8835365597457054)*(x-0.8835365597457054)-0.010783064993873756*(x-0.8835365597457054)*(x-0.8835365597457054)-0.5852180698219829*(x-0.8835365597457054)+0.9600813817185875
shape,iterativefit,down_lfstats1,5,0.0,2.5,50.0,70.0,0.9817243968916752,1.1,0.902509763608173
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.3888572600501519
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.0,0.0721529024685998,1.3888572600501519
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.0721529024685998,0.2395858774863915,18.499925693146725*(x-0.07215290246859986)*(x-0.07215290246859986)*(x-0.07215290246859986)+3.1820093007644163*(x-0.07215290246859986)*(x-0.07215290246859986)-2.6214162805555175*(x-0.07215290246859986)+1.3888572600501519
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.2395858774863915,0.3296341455790709,-11.551922567400991*(x-0.23958587748639157)*(x-0.23958587748639157)*(x-0.23958587748639157)+1.5603459305027951*(x-0.23958587748639157)*(x-0.23958587748639157)+0.0*(x-0.23958587748639157)+1.1259841809445448
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.3296341455790709,0.430040042528151,262.4291126474503*(x-0.3296341455790709)*(x-0.3296341455790709)*(x-0.3296341455790709)-39.52414566137766*(x-0.3296341455790709)*(x-0.3296341455790709)+0.0*(x-0.3296341455790709)+1.1302016350639907
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.430040042528151,0.5313355986215491,-74.89489828651566*(x-0.43004004252815103)*(x-0.43004004252815103)*(x-0.43004004252815103)+11.379780555736634*(x-0.43004004252815103)*(x-0.43004004252815103)+0.0*(x-0.43004004252815103)+0.9973827969517289
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.5313355986215491,0.6312117089042629,120.98111863771891*(x-0.5313355986215491)*(x-0.5313355986215491)*(x-0.5313355986215491)-18.124685320780348*(x-0.5313355986215491)*(x-0.5313355986215491)+0.0*(x-0.5313355986215491)+1.0363046419302513
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.6312117089042629,0.7325727910965852,-88.63518112513049*(x-0.6312117089042629)*(x-0.6312117089042629)*(x-0.6312117089042629)+13.47623681873359*(x-0.6312117089042629)*(x-0.6312117089042629)+0.0*(x-0.6312117089042629)+0.9760386289404465
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.7325727910965852,0.8217813503854019,90.53848185669979*(x-0.7325727910965852)*(x-0.7325727910965852)*(x-0.7325727910965852)-12.115211289949283*(x-0.7325727910965852)*(x-0.7325727910965852)+0.0*(x-0.7325727910965852)+1.0221905578436437
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.8217813503854019,0.9048280921253412,-36.54775499309772*(x-0.8217813503854019)*(x-0.8217813503854019)*(x-0.8217813503854019)+4.5527579551295405*(x-0.8217813503854019)*(x-0.8217813503854019)+0.0*(x-0.8217813503854019)+0.9900522660782627
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.9048280921253412,0.9849986052684884,87.30193243877201*(x-0.9048280921253411)*(x-0.9048280921253411)*(x-0.9048280921253411)-22.27230440765965*(x-0.9048280921253411)*(x-0.9048280921253411)+0.0*(x-0.9048280921253411)+1.0005186943900006
shape,iterativefit,down_lfstats1,5,0.0,2.5,70.0,100.0,0.9849986052684884,1.1,0.9023526759842158
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.4314428912941448
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.0,0.0717003567774229,1.4314428912941448
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.0717003567774229,0.2490319098541831,2.5556133420125238*(x-0.07170035677742297)*(x-0.07170035677742297)*(x-0.07170035677742297)-2.1488562839400065*(x-0.07170035677742297)*(x-0.07170035677742297)-0.9713752557759396*(x-0.07170035677742297)+1.4314428912941448
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.2490319098541831,0.3498035983117909,196.4444619957762*(x-0.24903190985418316)*(x-0.24903190985418316)*(x-0.24903190985418316)-22.289201769158385*(x-0.24903190985418316)*(x-0.24903190985418316)-1.4924001707462848*(x-0.24903190985418316)+1.205864700930322
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.3498035983117909,0.4503754174091297,-38.44361304690115*(x-0.3498035983117909)*(x-0.3498035983117909)*(x-0.3498035983117909)+5.799516145201552*(x-0.3498035983117909)*(x-0.3498035983117909)+0.0*(x-0.3498035983117909)+1.0301551259144053
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.4503754174091297,0.5509867442824141,31.843202061332956*(x-0.4503754174091297)*(x-0.4503754174091297)*(x-0.4503754174091297)-6.318447823152292*(x-0.4503754174091297)*(x-0.4503754174091297)+0.0*(x-0.4503754174091297)+1.0497085634405054
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.5509867442824141,0.6515785388884241,28.4095391145434*(x-0.5509867442824141)*(x-0.5509867442824141)*(x-0.5509867442824141)-2.7735884394895596*(x-0.5509867442824141)*(x-0.5509867442824141)-0.30440311222645305*(x-0.5509867442824141)+1.0181799741134716
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.6515785388884241,0.7415887545653719,-2.6087300351285845*(x-0.6515785388884241)*(x-0.6515785388884241)*(x-0.6515785388884241)+0.35221852965728323*(x-0.6515785388884241)*(x-0.6515785388884241)+0.0*(x-0.6515785388884241)+0.9884112923188063
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.7415887545653719,0.8216193512981557,35.07942548444849*(x-0.7415887545653719)*(x-0.7415887545653719)*(x-0.7415887545653719)-4.211141031845455*(x-0.7415887545653719)*(x-0.7415887545653719)+0.0*(x-0.7415887545653719)+0.9893624982501764
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.8216193512981557,0.9051417355960296,-24.35211103873093*(x-0.8216193512981557)*(x-0.8216193512981557)*(x-0.8216193512981557)+3.0509195649620753*(x-0.8216193512981557)*(x-0.8216193512981557)+0.0*(x-0.8216193512981557)+0.9803718575531059
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.9051417355960296,0.9850183014991716,76.49221197093588*(x-0.9051417355960296)*(x-0.9051417355960296)*(x-0.9051417355960296)-19.080075296565703*(x-0.9051417355960296)*(x-0.9051417355960296)+0.0*(x-0.9051417355960296)+0.9874662510014759
shape,iterativefit,down_lfstats1,5,0.0,2.5,100.0,140.0,0.9850183014991716,1.1,0.9047133100428018
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.7358909338393136
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.0,0.0734576274474682,1.7358909338393136
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.0734576274474682,0.2495600397435786,35.54874524230327*(x-0.0734576274474682)*(x-0.0734576274474682)*(x-0.0734576274474682)+6.206176289551921*(x-0.0734576274474682)*(x-0.0734576274474682)-5.808329839647378*(x-0.0734576274474682)+1.7358909338393136
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.2495600397435786,0.348890008463926,-26.501663495000297*(x-0.24956003974357863)*(x-0.24956003974357863)*(x-0.24956003974357863)+4.000042233903759*(x-0.24956003974357863)*(x-0.24956003974357863)-0.31516518795811554*(x-0.24956003974357863)+1.0996386561273812
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.348890008463926,0.4508131799764808,170.77625139407033*(x-0.34889000846392604)*(x-0.34889000846392604)*(x-0.34889000846392604)-24.613113455110614*(x-0.34889000846392604)*(x-0.34889000846392604)-0.3049484798807171*(x-0.34889000846392604)+1.0818269787777872
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.4508131799764808,0.5503264765827687,-48.197119627734565*(x-0.4508131799764808)*(x-0.4508131799764808)*(x-0.4508131799764808)+7.31628258228646*(x-0.4508131799764808)*(x-0.4508131799764808)+0.0*(x-0.4508131799764808)+0.9758763626128663
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.5503264765827687,0.6515956418825019,-0.11337482773654269*(x-0.5503264765827687)*(x-0.5503264765827687)*(x-0.5503264765827687)-0.10256552963599058*(x-0.5503264765827687)*(x-0.5503264765827687)+0.024261578685860645*(x-0.5503264765827687)+1.0008319415024562
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.6515956418825019,0.7420065648011234,231.7684607240331*(x-0.6515956418825019)*(x-0.6515956418825019)*(x-0.6515956418825019)-31.431600656232174*(x-0.6515956418825019)*(x-0.6515956418825019)+0.0*(x-0.6515956418825019)+1.0021192897076523
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.7420065648011234,0.8217816218923059,-114.84306869689223*(x-0.7420065648011234)*(x-0.7420065648011234)*(x-0.7420065648011234)+13.742418542731755*(x-0.7420065648011234)*(x-0.7420065648011234)+0.0*(x-0.7420065648011234)+0.9164772408757534
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.8217816218923059,0.9055113661006396,112.4415601343577*(x-0.8217816218923059)*(x-0.8217816218923059)*(x-0.8217816218923059)-15.330867238676051*(x-0.8217816218923059)*(x-0.8217816218923059)+0.0*(x-0.8217816218923059)+0.9456297650404932
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.9055113661006396,0.9848279200216096,8.533266790425245*(x-0.9055113661006396)*(x-0.9055113661006396)*(x-0.9055113661006396)+0.26082726038223053*(x-0.9055113661006396)*(x-0.9055113661006396)-0.20242714561991812*(x-0.9055113661006396)+0.9041534899914222
shape,iterativefit,down_lfstats1,5,0.0,2.5,140.0,10000.0,0.9848279200216096,1.1,0.8939965724108466
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.8891337084336843
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.0,0.01,0.8891337084336843
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.01,0.03,-11896.368153151*(x-0.01)*(x-0.01)*(x-0.01)+7.686133372780121*(x-0.01)*(x-0.01)+13.96819644886999*(x-0.01)+0.8891337084336843
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.03,0.0570602116613245,4019.9904035028007*(x-0.03)*(x-0.03)*(x-0.03)-163.17268679291868*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.0764011455349882
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.0570602116613245,0.1032767813337435,-1294.1469159581136*(x-0.05706021166132451)*(x-0.05706021166132451)*(x-0.05706021166132451)+112.61556293537595*(x-0.05706021166132451)*(x-0.05706021166132451)+0.0*(x-0.05706021166132451)+1.0365731372791716
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.1032767813337435,0.2006739736414984,-126.76002381387015*(x-0.10327678133374353)*(x-0.10327678133374353)*(x-0.10327678133374353)+9.212895160233582*(x-0.10327678133374353)*(x-0.10327678133374353)+2.1166279620948885*(x-0.10327678133374353)+1.1493621024217053
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.2006739736414984,0.4551977902343577,0.2723905942502055*(x-0.2006739736414984)*(x-0.2006739736414984)*(x-0.2006739736414984)-0.7008553340710597*(x-0.2006739736414984)*(x-0.2006739736414984)+0.3038304216051797*(x-0.2006739736414984)+1.3257937550265757
shape,iterativefit,down_lfstats1,0,0.0,0.8,20.0,30.0,0.4551977902343577,1.1,1.362214116755851
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.9454027262838328
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.0,0.01,0.9454027262838328
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.01,0.0369539831996928,-1355.1249048215875*(x-0.01)*(x-0.01)*(x-0.01)-55.62259316289712*(x-0.01)*(x-0.01)+5.952065579768482*(x-0.01)+0.9454027262838328
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.0369539831996928,0.076662677355228,3392.4563043664953*(x-0.03695398319969288)*(x-0.03695398319969288)*(x-0.03695398319969288)-202.06501473915958*(x-0.03695398319969288)*(x-0.03695398319969288)+0.0*(x-0.03695398319969288)+1.0388870529722025
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.076662677355228,0.1310929248535079,-2008.4795203521119*(x-0.07666267735522808)*(x-0.07666267735522808)*(x-0.07666267735522808)+182.07440244786162*(x-0.07666267735522808)*(x-0.07666267735522808)+0.0*(x-0.07666267735522808)+0.9326830019533656
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.1310929248535079,0.2413828521850323,24.53074508114089*(x-0.13109292485350799)*(x-0.13109292485350799)*(x-0.13109292485350799)-9.612492188847*(x-0.13109292485350799)*(x-0.13109292485350799)+1.9694329205432224*(x-0.13109292485350799)+1.148222930360518
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.2413828521850323,0.4966364396524813,-3.801675349657033*(x-0.24138285218503233)*(x-0.24138285218503233)*(x-0.24138285218503233)-0.0023299796090685792*(x-0.24138285218503233)*(x-0.24138285218503233)+0.7442770311134106*(x-0.24138285218503233)+1.2814157304409866
shape,iterativefit,down_lfstats1,0,0.8,1.6,20.0,30.0,0.4966364396524813,1.1,1.4080180491454457
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.9781306399135904
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.0,0.0194049959335901,0.9781306399135904
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.0194049959335901,0.0576607664198214,-140.36886528352963*(x-0.01940499593359019)*(x-0.01940499593359019)*(x-0.01940499593359019)+16.10975728109828*(x-0.01940499593359019)*(x-0.01940499593359019)-0.6162911771345887*(x-0.01940499593359019)+0.9781306399135904
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.0576607664198214,0.0976770956580056,-1280.1219375081066*(x-0.057660766419821465)*(x-0.057660766419821465)*(x-0.057660766419821465)+99.23908455307657*(x-0.057660766419821465)*(x-0.057660766419821465)+0.0*(x-0.057660766419821465)+0.9702717419718737
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.0976770956580056,0.1524097148034673,-222.42323917957748*(x-0.09767709565800563)*(x-0.09767709565800563)*(x-0.09767709565800563)+9.910860469539143*(x-0.09767709565800563)*(x-0.09767709565800563)+1.7927646176489644*(x-0.09767709565800563)+1.0471557622467893
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.1524097148034673,0.2621531676340816,41.73944844356284*(x-0.15240971480346735)*(x-0.15240971480346735)*(x-0.15240971480346735)-7.559083539158297*(x-0.15240971480346735)*(x-0.15240971480346735)+0.878746386467084*(x-0.15240971480346735)+1.1384994494673302
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.2621531676340816,0.5175701086243896,-0.5060196310171723*(x-0.2621531676340816)*(x-0.2621531676340816)*(x-0.2621531676340816)+2.1614779585642254*(x-0.2621531676340816)*(x-0.2621531676340816)+0.7277093800998661*(x-0.2621531676340816)+1.1990647476162961
shape,iterativefit,down_lfstats1,0,1.6,2.5,20.0,30.0,0.5175701086243896,1.1,1.517512422308464
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.9137797054174599
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.0,0.01,0.9137797054174599
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.01,0.03,-16553.035553749007*(x-0.01)*(x-0.01)*(x-0.01)-0.28167110597947753*(x-0.01)*(x-0.01)+19.88618114597188*(x-0.01)+0.9137797054174599
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.03,0.05,28.14924865977577*(x-0.03)*(x-0.03)*(x-0.03)-0.8446560791750242*(x-0.03)*(x-0.03)+0.011271637233896396*(x-0.03)+1.1789663754645137
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.05,0.07,-26572.967668656114*(x-0.05)*(x-0.05)*(x-0.05)+796.9074177482178*(x-0.05)*(x-0.05)+0.01126449245862636*(x-0.05)+1.1790791397667997
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.07,0.1106427822789511,1509.6532700154835*(x-0.07)*(x-0.07)*(x-0.07)-92.0347637549188*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2854836553660105
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.1106427822789511,0.3235783521691459,15.443353690932504*(x-0.1106427822789511)*(x-0.1106427822789511)*(x-0.1106427822789511)-4.468933631056661e-16*(x-0.1106427822789511)*(x-0.1106427822789511)+0.0*(x-0.1106427822789511)+1.2348082176527921
shape,iterativefit,down_lfstats1,0,0.0,0.8,30.0,40.0,0.3235783521691459,1.1,1.3839111762366914
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9388798132452494
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.0,0.01,0.9388798132452494
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.01,0.03,-10197.857933201198*(x-0.01)*(x-0.01)*(x-0.01)-33.2706670530646*(x-0.01)*(x-0.01)+13.568256201964024*(x-0.01)+0.9388798132452494
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.03,0.0567165831807759,6329.084600361516*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-253.63727277558996*(x-0.030000000000000002)*(x-0.030000000000000002)+0.0*(x-0.030000000000000002)+1.1153538069976945
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.0567165831807759,0.0976050938207076,-641.7848760750228*(x-0.056716583180775965)*(x-0.056716583180775965)*(x-0.056716583180775965)+51.561631272363364*(x-0.056716583180775965)*(x-0.056716583180775965)+0.0*(x-0.056716583180775965)+1.0550070898109103
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.0976050938207076,0.1651628649806411,-6.7976420598975835*(x-0.09760509382070764)*(x-0.09760509382070764)*(x-0.09760509382070764)-0.14819652637623507*(x-0.09760509382070764)*(x-0.09760509382070764)+0.9976133933594324*(x-0.09760509382070764)+1.0973388517822416
shape,iterativefit,down_lfstats1,0,0.8,1.6,30.0,40.0,0.1651628649806411,0.4050877198724065,-0.6423617294139548*(x-0.16516286498064114)*(x-0.16516286498064114)*(x-0.16516286498064114)-0.2110895054312396*(x-0.16516286498064114)*(x-0.16516286498064114)+0.8845153547554513*(x-0.16516286498064114)+1.1619630464072164
